,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2665,2665,2024-12-20,2014-03-27,"Boston, MA",within an hour,100%,86%,t,Jamaica Plain,1,1,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.32289973146069,-71.11363270178217,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Board games"", ""Radiant heating"", ""Lockbox"", ""Body soap"", ""TV"", ""Electric stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Window guards"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Drying rack for clothing"", ""Wine glasses"", ""Babysitter recommendations"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Fast wifi \u2013 251 Mbps"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Dining table"", ""Pack \u2019n play/Travel crib - available upon request"", ""Clothing storage: wardrobe"", ""Free street parking"", ""Folding or convertible high chair - available upon request"", ""Coffee"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Crib - available upon request"", ""Ceiling fan"", ""Kitchen"", ""Portable air conditioning"", ""Hair dryer"", ""Changing table - available upon request"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$117.00,29,183,29.0,29.0,183.0,183.0,29.0,183.0,,t,12,33,38,2024-12-20,6,3,0,2023-08-02,2024-09-02,5.0,5.0,5.0,5.0,5.0,4.83
2667,2667,2024-12-20,2012-04-13,"Boston, MA",within an hour,98%,92%,,Allston,10,32,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Allston,,42.35647,-71.13576,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Smoke alarm"", ""Clothing storage"", ""Ethernet connection"", ""Courtyard view"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$169.00,2,365,1.0,2.0,365.0,365.0,1.3,365.0,,t,23,49,79,2024-12-20,12,1,0,2023-03-09,2024-05-20,4.25,4.5,4.75,4.58,4.0,4.17
2669,2669,2024-12-20,2019-07-13,"Boston, MA",within an hour,100%,100%,f,Fenway–Kenmore,75,78,"['email', 'phone']",t,,Mission Hill,,42.33287,-71.09857,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""50 inch HDTV with Fire TV"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",$327.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,0,0,0,2024-12-20,4,0,0,2023-06-30,2023-10-21,4.75,5.0,5.0,5.0,4.75,4.25
2671,2671,2024-12-20,2019-07-13,"Boston, MA",within an hour,100%,100%,f,Fenway–Kenmore,75,78,"['email', 'phone']",t,,Mission Hill,,42.33238913992304,-71.10074118946933,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",$300.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,0,0,0,2024-12-20,19,0,0,2023-03-18,2023-10-29,4.79,4.95,4.42,4.68,4.79,4.58
2673,2673,2024-12-20,2021-05-25,"Boston, MA",within an hour,100%,100%,t,Mattapan,1,1,['phone'],f,Neighborhood highlights,Mattapan,,42.27294408892755,-71.0991840898128,Entire home,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Paid parking garage on premises \u2013 1 space"", ""Hangers"", ""Indoor fireplace: electric"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Fast wifi \u2013 155 Mbps"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Wine glasses"", ""Paid washer \u2013 In unit"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""50 inch TV with Roku, Amazon Prime Video"", ""Free street parking"", ""Shared backyard \u2013 Fully fenced"", ""Coffee"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Portable heater"", ""Kitchen"", ""Portable air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""Paid dryer \u2013 In unit"", ""Hot water"", ""Private entrance""]",$195.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,30,39,69,2024-12-20,40,25,0,2023-03-20,2024-11-03,4.85,4.9,4.88,4.95,4.65,4.68
2675,2675,2024-12-20,2019-06-04,"Boston, MA",within an hour,100%,89%,f,Brookline,79,135,"['email', 'phone', 'work_email']",t,,Fenway,,42.34671938164582,-71.10177411892872,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Gas stove"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Bathtub"", ""Fire extinguisher"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""City skyline view"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Crib"", ""55 inch TV with Roku"", ""Dining table"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free dryer \u2013 In unit"", ""Clothing storage: walk-in closet and closet"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Cleaning available during stay"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Stainless steel oven"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Paid parking lot off premises"", ""Standalone high chair - available upon request"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$357.00,29,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,2024-12-20,7,0,0,2023-04-05,2023-11-19,5.0,5.0,4.57,5.0,5.0,4.86
2677,2677,2024-12-20,2019-09-25,,within an hour,100%,94%,f,Fenway/Kenmore,176,1580,"['email', 'phone']",t,Neighborhood highlights,North End,,42.363403442868865,-71.05565225223148,Private room in rental unit,Private room,1,0.0,2.0,1.0,"[""Smoke alarm"", ""Heating"", ""Cooking basics"", ""Self check-in"", ""Dishes and silverware"", ""Free street parking"", ""Air conditioning"", ""Lockbox"", ""TV"", ""Wifi"", ""Microwave"", ""Oven"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Hot water""]",$80.00,91,180,91.0,91.0,180.0,180.0,91.0,180.0,,t,18,48,78,2024-12-20,0,0,0,,,,,,,,
2679,2679,2024-12-20,2019-09-25,,within an hour,100%,94%,f,Fenway/Kenmore,176,1580,"['email', 'phone']",t,Neighborhood highlights,Fenway,,42.341981641669314,-71.09434301964215,Private room in rental unit,Private room,1,0.0,3.0,1.0,"[""Smoke alarm"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Dishes and silverware"", ""Free street parking"", ""Lockbox"", ""TV"", ""Wifi"", ""Microwave"", ""Oven"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Hot water""]",$96.00,91,180,91.0,91.0,180.0,180.0,91.0,180.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
2681,2681,2024-12-20,2019-09-25,,within an hour,100%,94%,f,Fenway/Kenmore,176,1580,"['email', 'phone']",t,,Brighton,,42.35305397842389,-71.15947786771747,Private room in rental unit,Private room,1,0.0,5.0,1.0,"[""Smoke alarm"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Dishes and silverware"", ""Free street parking"", ""Lockbox"", ""TV"", ""Wifi"", ""Microwave"", ""Oven"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Hot water""]",$52.00,91,180,91.0,91.0,180.0,180.0,91.0,180.0,,t,13,43,73,2024-12-20,0,0,0,,,,,,,,
2683,2683,2024-12-20,2014-05-27,"Boston, MA",within an hour,100%,34%,t,Hyde Park,20,30,"['email', 'phone']",t,,Jamaica Plain,,42.31059,-71.1056,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Hangers"", ""Free driveway parking on premises \u2013 1 space"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Cleaning available during stay"", ""Kitchen"", ""Central heating"", ""Refrigerator"", ""Barbecue utensils"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Blender"", ""Iron"", ""Dishwasher"", ""Hot water""]",$180.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,30,60,85,2024-12-20,3,2,0,2023-11-13,2024-03-15,5.0,5.0,5.0,5.0,5.0,5.0
2685,2685,2024-12-20,2023-02-22,,within an hour,100%,100%,f,Dorchester,1,1,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.28842855280418,-71.08932835489816,Entire serviced apartment,Entire home/apt,3,1.0,1.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Induction stove"", ""Free driveway parking on premises \u2013 2 spaces"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Exercise equipment: elliptical, free weights, yoga mat"", ""Luggage dropoff allowed"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""Drying rack for clothing"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Shared backyard \u2013 Fully fenced"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Hot water"", ""First aid kit"", ""Self check-in"", ""Portable heater"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Sono Bluetooth sound system"", ""Kenmore refrigerator"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""55 inch HDTV with standard cable, DVD player"", ""Private entrance""]",$112.00,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,25,55,85,2024-12-20,224,112,4,2023-03-05,2024-12-16,4.71,4.79,4.85,4.86,4.2,4.64
2687,2687,2024-12-20,2020-10-25,"Boston, MA",within an hour,100%,100%,f,Franklin Field North,1,1,"['email', 'phone']",t,,Dorchester,,42.302495,-71.08192269999999,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Indoor fireplace: electric"", ""Coffee maker: drip coffee maker, Nespresso"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Children\u2019s books and toys"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Movie theater"", ""Stainless steel single oven"", ""Wine glasses"", ""EV charger"", ""Dedicated workspace"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Free street parking"", ""Stainless steel electric stove"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Shared patio or balcony"", ""Exercise equipment"", ""Smart lock"", ""First aid kit"", ""Self check-in"", ""Cleaning available during stay"", ""Free washer \u2013 In unit"", ""Heating - split type ductless system"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Private hot tub"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""BBQ grill"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Cooking basics""]",$190.00,29,730,29.0,29.0,730.0,730.0,29.0,730.0,,t,0,0,0,2024-12-20,4,1,0,2023-05-04,2024-02-26,4.0,4.5,4.75,4.25,3.5,4.5
2689,2689,2024-12-20,2017-09-19,,within a few hours,100%,53%,t,Newton Highlands,25,26,"['email', 'phone']",f,,Dorchester,,42.31921,-71.05955,Entire home,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Paid washer \u2013 In building"", ""Body soap"", ""TV"", ""Kitchenette"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Dedicated workspace"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Clothing storage: wardrobe"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Bed linens"", ""Heating - split type ductless system"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Toaster"", ""Hot water"", ""Private entrance""]",$95.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,t,19,49,79,2024-12-20,4,3,0,2023-06-28,2024-08-05,4.75,4.75,4.5,5.0,4.75,4.5
2691,2691,2024-12-20,2022-05-08,"Boston, MA",within an hour,100%,100%,t,West Roxbury,2,6,['phone'],t,,West Roxbury,,42.27181826278737,-71.15057809070238,Private room in home,Private room,1,1.5,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Rice maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Wifi"", ""Microwave"", ""Exercise equipment"", ""First aid kit"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Backyard"", ""Piano"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",$49.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,17,30,30,2024-12-20,39,36,3,2023-09-30,2024-12-14,4.95,4.97,4.92,5.0,4.95,4.92
2693,2693,2024-12-20,2019-09-25,,within an hour,100%,94%,f,Fenway/Kenmore,176,1580,"['email', 'phone']",t,,North End,,42.36579609713881,-71.0554617416733,Private room in rental unit,Private room,1,0.0,3.0,1.0,"[""Smoke alarm"", ""Heating"", ""Cooking basics"", ""Self check-in"", ""Dishes and silverware"", ""Free street parking"", ""Lockbox"", ""TV"", ""Wifi"", ""Microwave"", ""Oven"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Hot water""]",$102.00,91,180,91.0,91.0,180.0,180.0,91.0,180.0,,t,15,45,75,2024-12-20,0,0,0,,,,,,,,
2695,2695,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.3472723,-71.10130939999999,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Pool"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$163.00,32,1125,31.0,334.0,1125.0,1125.0,37.8,1125.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
2697,2697,2024-12-20,2021-06-28,"Boston, MA",within an hour,100%,100%,f,South End,33,155,"['email', 'phone']",t,Neighborhood highlights,South End,,42.340777042944055,-71.07881575156476,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Hot water"", ""Private entrance""]",$101.00,1,14,1.0,5.0,14.0,14.0,4.1,14.0,,t,30,60,90,2024-12-20,6,5,0,2023-03-02,2024-05-21,4.83,4.67,5.0,5.0,4.83,4.5
2699,2699,2024-12-20,2018-12-03,,,,3%,f,South End,15,30,"['email', 'phone']",t,,South End,,42.3468,-71.07111,Room in hotel,Private room,2,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Gym"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Heating"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Cleaning available during stay"", ""Elevator"", ""Hair dryer"", ""Pets allowed"", ""Shampoo""]",,1,28,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,2024-12-20,20,0,0,2020-01-20,2023-05-14,4.85,4.9,5.0,4.95,4.95,4.9
2701,2701,2024-12-20,2018-12-03,,,,3%,f,South End,15,30,"['email', 'phone']",t,,South End,,42.34707865245842,-71.07116013022076,Room in hotel,Private room,2,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Gym"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Heating"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Cleaning available during stay"", ""Elevator"", ""Hair dryer"", ""Pets allowed"", ""Shampoo""]",,1,28,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,2024-12-20,33,1,0,2019-12-29,2024-01-02,4.55,4.55,4.58,4.36,4.64,4.03
2703,2703,2024-12-20,2018-12-03,,,,3%,f,South End,15,30,"['email', 'phone']",t,,South End,,42.34635,-71.07183,Room in hotel,Private room,2,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Gym"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Heating"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Cleaning available during stay"", ""Elevator"", ""Hair dryer"", ""Pets allowed"", ""Shampoo""]",,1,28,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,2024-12-20,153,0,0,2019-12-29,2023-05-21,4.8,4.78,4.96,4.92,4.92,4.61
2705,2705,2024-12-20,2018-12-03,,,,3%,f,South End,15,30,"['email', 'phone']",t,,South End,,42.3450278305856,-71.07057079795524,Room in hotel,Private room,2,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Gym"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Heating"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Cleaning available during stay"", ""Elevator"", ""Hair dryer"", ""Pets allowed"", ""Shampoo""]",,1,28,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,2024-12-20,210,0,0,2019-12-20,2023-01-15,4.77,4.71,4.95,4.96,4.94,4.73
2707,2707,2024-12-20,2018-12-03,,,,3%,f,South End,15,30,"['email', 'phone']",t,,South End,,42.34708,-71.07122,Room in hotel,Private room,2,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Gym"", ""Stove"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Heating"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Cleaning available during stay"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo""]",,1,28,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,2024-12-20,1,0,0,2020-02-08,2020-02-08,4.0,4.0,5.0,5.0,5.0,4.0
2709,2709,2024-12-20,2018-12-03,,,,3%,f,South End,15,30,"['email', 'phone']",t,,South End,,42.34692,-71.07184,Room in hotel,Private room,2,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Gym"", ""Stove"", ""Body soap"", ""TV"", ""Coffee maker: Nespresso"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Cleaning available during stay"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Cooking basics""]",,1,28,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,2024-12-20,16,0,0,2020-01-05,2022-06-29,5.0,4.81,5.0,4.94,4.94,4.63
2711,2711,2024-12-20,2018-12-03,,,,3%,f,South End,15,30,"['email', 'phone']",t,,South End,,42.34483522266024,-71.07153939303058,Room in hotel,Private room,2,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Gym"", ""Stove"", ""Body soap"", ""TV"", ""Coffee maker: Nespresso"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Heating"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Cleaning available during stay"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Cooking basics""]",,1,28,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,2024-12-20,13,0,0,2020-02-10,2022-04-12,4.69,4.77,4.92,5.0,4.85,4.62
2713,2713,2024-12-20,2018-12-03,,,,3%,f,South End,15,30,"['email', 'phone']",t,,South End,,42.34527891734742,-71.06977162573598,Room in hotel,Private room,2,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Gym"", ""Body soap"", ""TV"", ""Coffee maker: Nespresso"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Heating"", ""Wifi"", ""Mini fridge"", ""First aid kit"", ""Bed linens"", ""Cleaning available during stay"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo""]",,1,28,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,2024-12-20,7,0,0,2020-10-19,2022-12-04,4.86,4.86,5.0,5.0,4.86,4.86
