,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1702,1702,2024-12-20,2009-02-19,"Boston, MA",within an hour,100%,99%,t,Roxbury,11,14,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.32856,-71.09569,Entire condo,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$133.00,3,60,3.0,5.0,1125.0,1125.0,3.0,1125.0,,t,26,36,56,2024-12-20,72,29,2,2021-05-23,2024-12-03,4.85,4.85,4.92,4.92,4.71,4.61
1703,1703,2024-12-20,2009-02-19,"Boston, MA",within an hour,100%,99%,t,Roxbury,11,14,"['email', 'phone']",t,,Roxbury,,42.3297,-71.09593,Entire guest suite,Entire home/apt,2,1.0,1.0,0.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Hot water"", ""Private entrance""]",$107.00,3,30,3.0,5.0,1125.0,1125.0,3.0,1125.0,,t,20,50,80,2024-12-20,62,12,1,2021-06-18,2024-12-01,4.85,4.85,4.92,4.94,4.52,4.71
1704,1704,2024-12-20,2009-02-19,"Boston, MA",within an hour,100%,99%,t,Roxbury,11,14,"['email', 'phone']",t,,Roxbury,,42.33046,-71.09397,Entire condo,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV with Roku"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In building"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",$98.00,3,60,3.0,5.0,1125.0,1125.0,3.0,1125.0,,t,22,52,82,2024-12-20,73,19,1,2021-05-24,2024-11-24,4.88,4.92,4.93,4.95,4.79,4.62
1705,1705,2024-12-20,2017-01-24,"Boston, MA",within an hour,100%,100%,t,D Street / West Broadway,1,1,"['email', 'phone']",t,Neighborhood highlights,South Boston,,42.33620071411133,-71.05067443847656,Private room in townhouse,Private room,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""TV"", ""Shared beach access"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Long term stays allowed"", ""City skyline view"", ""Wine glasses"", ""Portable fans"", ""Hot water kettle"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Hot water""]",$210.00,1,14,1.0,3.0,1125.0,1125.0,1.3,1125.0,,t,12,42,69,2024-12-20,283,69,0,2021-06-30,2024-11-18,4.99,4.97,4.95,5.0,4.96,4.92
1706,1706,2024-12-20,2012-11-05,"Menlo Park, CA",within a few hours,100%,47%,t,Beacon Hill,9,11,"['email', 'phone']",t,Neighborhood highlights,Beacon Hill,,42.35827,-71.06892,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""32 inch TV with standard cable"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Outdoor kitchen"", ""Essentials"", ""Indoor fireplace"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Samsung stainless steel gas stove"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Paid parking off premises"", ""Baking sheet"", ""Dishwasher"", ""Conditioner""]",$140.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,30,60,90,2024-12-20,5,1,0,2022-03-12,2024-06-12,4.0,4.2,3.8,4.0,4.2,4.2
1707,1707,2024-12-20,2012-11-05,"Menlo Park, CA",within a few hours,100%,47%,t,Beacon Hill,9,11,"['email', 'phone']",t,,Beacon Hill,,42.35755,-71.07097,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Indoor fireplace"", ""City skyline view"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Hot water""]",$99.00,29,130,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,30,60,90,2024-12-20,2,0,0,2022-08-18,2022-10-19,5.0,4.5,5.0,5.0,5.0,5.0
1712,1712,2024-12-20,2016-04-13,"Boston, MA",within an hour,100%,100%,t,Roxbury,10,11,"['email', 'phone']",t,,Roxbury,,42.31649,-71.09199,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Kitchen"", ""Lock on bedroom door"", ""Hair dryer"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Washer"", ""Air conditioning"", ""TV"", ""Wifi"", ""Iron"", ""Bed linens"", ""Hot water""]",$37.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,7,7,12,2024-12-20,8,2,0,2021-08-01,2024-11-19,5.0,5.0,5.0,5.0,4.75,5.0
1713,1713,2024-12-20,2017-01-17,"Boston, MA",within an hour,100%,97%,t,St. Elizabeth's,2,3,['phone'],t,Neighborhood highlights,Brighton,,42.34629,-71.1602,Private room in home,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Central air conditioning"", ""Conditioner"", ""Hangers"", ""Gas stove"", ""Lake access"", ""Free driveway parking on premises \u2013 1 space"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Park view"", ""Bathtub"", ""Host greets you"", ""32 inch TV"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Dedicated workspace"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Shared backyard \u2013 Not fully fenced"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Kitchen"", ""Stainless steel oven"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Trash compactor"", ""Dishes and silverware"", ""Shampoo"", ""Blender"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$125.00,2,30,2.0,2.0,30.0,30.0,2.0,30.0,,t,0,29,59,2024-12-20,67,26,1,2022-10-02,2024-11-23,5.0,4.97,4.97,4.99,4.9,4.9
1714,1714,2024-12-20,2021-01-25,,within an hour,94%,94%,t,Dorchester,3,3,"['email', 'phone']",f,,Dorchester,,42.30807,-71.06147,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Wine glasses"", ""Cooking basics"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$99.00,1,4,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,22,36,36,2024-12-20,161,44,0,2022-08-31,2024-11-16,4.81,4.85,4.89,4.88,4.57,4.73
1723,1723,2024-12-20,2013-09-25,"Boston, MA",within an hour,100%,96%,t,South Boston,5,10,"['email', 'phone', 'work_email']",t,Neighborhood highlights,South Boston,,42.33483,-71.04502,Entire condo,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Hangers"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Wifi"", ""Self check-in"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Shampoo"", ""Cooking basics"", ""Private entrance""]",$442.00,2,27,2.0,2.0,27.0,27.0,2.0,27.0,,t,20,45,72,2024-12-20,105,40,2,2021-10-06,2024-12-08,4.97,4.97,4.98,4.97,4.89,4.77
1724,1724,2024-12-20,2013-09-25,"Boston, MA",within an hour,100%,96%,t,South Boston,5,10,"['email', 'phone', 'work_email']",t,Neighborhood highlights,South Boston,,42.33701,-71.04517,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Hangers"", ""Stove"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Indoor fireplace"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$264.00,2,28,1.0,2.0,28.0,28.0,2.0,28.0,,t,22,50,73,2024-12-20,79,30,3,2021-10-03,2024-12-09,4.91,4.91,4.89,4.92,4.95,4.82
1726,1726,2024-12-20,2013-09-25,"Boston, MA",within an hour,100%,96%,t,South Boston,5,10,"['email', 'phone', 'work_email']",t,Neighborhood highlights,South Boston,,42.33655,-71.04533,Entire condo,Entire home/apt,8,3.0,4.0,4.0,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Wifi"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Shampoo"", ""Cooking basics"", ""Private entrance""]",$623.00,2,27,1.0,2.0,1125.0,1125.0,2.0,1125.0,,t,20,45,67,2024-12-20,63,16,0,2021-11-15,2024-11-10,4.95,4.98,4.92,4.95,4.92,4.81
1737,1737,2024-12-20,2015-11-19,"Boston, MA",within an hour,94%,99%,t,East Boston,1,2,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.37533,-71.03139,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Ethernet connection"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Pack \u2019n play/Travel crib - available upon request"", ""Private backyard"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Hot water"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Private patio or balcony"", ""Toaster"", ""Dishwasher"", ""Conditioner"", ""Private entrance""]",$129.00,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,15,42,63,2024-12-20,221,65,1,2021-06-13,2024-12-08,4.95,4.94,4.95,4.84,4.78,4.86
1743,1743,2024-12-20,2012-12-18,,,,97%,t,Hyde Park,1,1,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Hyde Park,,42.24234,-71.14182,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Rice maker"", ""Hangers"", ""Board games"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Pocket wifi"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Outlet covers"", ""40 inch HDTV with Roku"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Essentials"", ""Single level home"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""GE stainless steel electric stove"", ""Drying rack for clothing"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Baby safety gates"", ""Hot water kettle"", ""Window AC unit"", ""Children\u2019s dinnerware"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Portable air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Private entrance""]",$200.00,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,27,57,87,2024-12-20,79,16,0,2021-06-20,2024-10-20,4.78,4.9,4.94,4.97,4.81,4.7
1749,1749,2024-12-20,2013-07-11,"Wayland, MA",within an hour,100%,97%,t,East Boston,15,17,"['email', 'phone']",t,,East Boston,,42.38042,-71.03111,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Free driveway parking on premises \u2013 1 space"", ""Body soap"", ""Shower gel"", ""TV"", ""Electric stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Breakfast"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Free dryer \u2013 In building""]",$100.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,18,48,78,2024-12-20,101,23,0,2021-06-21,2024-10-04,4.62,4.68,4.9,4.68,4.69,4.52
1750,1750,2024-12-20,2013-07-11,"Wayland, MA",within an hour,100%,97%,t,East Boston,15,17,"['email', 'phone']",t,,East Boston,,42.37998,-71.03004,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Free driveway parking on premises \u2013 1 space"", ""Body soap"", ""Shower gel"", ""TV"", ""Electric stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Breakfast"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In building"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Backyard"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Free dryer \u2013 In building""]",$100.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,10,10,35,2024-12-20,88,21,0,2021-07-05,2024-10-13,4.75,4.81,4.93,4.85,4.77,4.68
1757,1757,2024-12-20,2015-06-29,,within a few hours,77%,75%,t,Lower Allston,9,9,"['email', 'phone']",f,,Allston,,42.35705,-71.12969,Private room in home,Private room,1,2.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""TV"", ""Shower gel"", ""Electric stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Hot water"", ""Private entrance""]",$75.00,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,1,1,20,2024-12-20,2,0,0,2023-02-13,2023-06-14,5.0,5.0,5.0,5.0,5.0,4.5
1761,1761,2024-12-20,2016-02-22,"Boston, MA",within a few hours,100%,85%,t,Roxbury,2,3,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.319327861470235,-71.09013210682868,Private room in home,Private room,1,1.5,1.0,1.0,"[""Smoke alarm"", ""Private backyard \u2013 Not fully fenced"", ""Hammock"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Lock on bedroom door"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Fast wifi \u2013 61 Mbps"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Fire pit"", ""Free street parking"", ""Shared patio or balcony"", ""Mini fridge"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Free washer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""BBQ grill"", ""Outdoor furniture"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",$68.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,19,49,79,2024-12-20,8,3,0,2022-07-01,2024-10-25,5.0,5.0,5.0,5.0,4.63,4.63
1765,1765,2024-12-20,2015-03-03,"Boston, MA",within an hour,100%,100%,t,Mission Hill,5,8,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.32845,-71.09435,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Indoor fireplace"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Portable air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Hot water"", ""Private entrance""]",$102.00,3,1125,3.0,5.0,1125.0,1125.0,3.0,1125.0,,t,15,37,67,2024-12-20,92,40,1,2021-08-15,2024-11-30,4.87,4.91,4.95,4.8,4.64,4.79
1766,1766,2024-12-20,2020-07-21,,within an hour,100%,100%,t,Brighton,8,12,"['email', 'phone']",t,,Brighton,,42.34518,-71.15655,Private room in home,Private room,2,2.0,1.0,,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Shower gel"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Hot water""]",$90.00,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,10,27,57,2024-12-20,54,21,0,2021-07-09,2024-11-18,4.8,4.89,4.96,4.98,4.81,4.59
1767,1767,2024-12-20,2021-07-06,,within an hour,100%,100%,t,Fenway–Kenmore,7,8,"['email', 'phone']",f,Neighborhood highlights,Fenway,,42.34914,-71.09555,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""TV"", ""Shower gel"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Host greets you"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Dedicated workspace"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Mini fridge"", ""First aid kit"", ""Central heating"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Hot water""]",$169.00,1,91,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,10,32,56,2024-12-20,361,106,8,2021-07-19,2024-12-14,4.98,4.98,4.96,4.95,4.98,4.91
1769,1769,2024-12-20,2021-06-15,,within an hour,100%,100%,t,Beacon Hill,1,1,"['email', 'phone']",t,,Downtown,,42.35742,-71.06119,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Bathtub"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Washer \u2013\u00a0In building"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Stainless steel electric stove"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Bed linens"", ""Dryer \u2013 In building"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""HDTV"", ""Elevator"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$79.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,17,47,77,2024-12-20,15,3,0,2021-09-15,2024-10-25,5.0,4.87,4.93,5.0,5.0,4.6
1770,1770,2024-12-20,2021-07-06,,within an hour,100%,100%,t,Fenway–Kenmore,7,8,"['email', 'phone']",f,Neighborhood highlights,Fenway,,42.34909,-71.0969,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""TV"", ""Shower gel"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Host greets you"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Dedicated workspace"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Mini fridge"", ""First aid kit"", ""Central heating"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Hot water""]",$169.00,1,91,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,11,32,51,2024-12-20,406,139,4,2021-07-17,2024-12-15,4.96,4.98,4.97,4.97,4.99,4.92
