,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2374,2374,2024-12-20,2018-04-04,"Boston, MA",within an hour,100%,100.0,t,Bay Village,2,2,"['email', 'phone']",t,,Bay Village,,42.34982,-71.06879,Entire condo,Entire home/apt,6,1.5,2.0,3.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Central air conditioning"", ""Hangers"", ""Board games"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""Shared beach access"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Safe"", ""Drying rack for clothing"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Dining table"", ""Stainless steel electric stove"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Kitchen"", ""Stainless steel oven"", ""Central heating"", ""Hair dryer"", ""HDTV"", ""Refrigerator"", ""Barbecue utensils"", ""Dishes and silverware"", ""Pets allowed"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",557.0,2,365,1.0,4.0,1125.0,1125.0,2.0,1125.0,,t,4,34,64,2024-12-20,104,40,0,2022-09-25,2024-11-09,4.88,4.86,4.81,4.93,4.98,4.63
2375,2375,2024-12-20,2022-02-21,,within an hour,100%,99.0,t,Brighton,3,3,"['email', 'phone']",t,,Brighton,,42.34051,-71.14498,Entire condo,Entire home/apt,6,2.0,3.0,3.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Indoor fireplace: electric"", ""Lockbox"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""47 inch HDTV with Fire TV"", ""KitchenAid stainless steel oven"", ""Dedicated workspace"", ""Cooking basics"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""KitchenAid stainless steel gas stove"", ""Free street parking"", ""Private hot tub - available all year, open 24 hours"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Portable air conditioning"", ""Hair dryer"", ""Central heating"", ""Dishes and silverware"", ""KitchenAid refrigerator"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",398.0,3,25,3.0,4.0,1125.0,1125.0,3.2,1125.0,,t,28,53,77,2024-12-20,89,35,1,2022-10-16,2024-12-08,4.93,4.91,4.93,4.98,4.85,4.81
2379,2379,2024-12-20,2012-05-12,"Boston, MA",within an hour,84%,99.0,f,Beacon Hill,73,135,"['email', 'phone']",t,,Brighton,,42.36193,-71.14457,Entire rental unit,Entire home/apt,11,2.0,5.0,6.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Dining table"", ""Wifi"", ""Microwave"", ""Smart lock"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",271.0,1,1125,1.0,4.0,1125.0,1125.0,3.1,1125.0,,t,14,38,63,2024-12-20,23,14,1,2023-04-18,2024-11-23,4.17,4.22,4.26,4.17,4.22,4.04
2387,2387,2024-12-20,2020-12-31,"Boston, MA",within an hour,100%,100.0,f,Downtown,67,75,"['email', 'phone']",t,,Downtown,,42.3579815584475,-71.05506052287039,Entire serviced apartment,Entire home/apt,6,2.0,2.0,3.0,"[""Smoke alarm"", ""Ethernet connection"", ""Central air conditioning"", ""Coffee maker"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Smart lock"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Iron"", ""Cooking basics""]",300.0,1,365,1.0,5.0,365.0,365.0,4.2,365.0,,t,5,18,43,2024-12-20,158,62,2,2022-09-08,2024-11-23,4.77,4.78,4.92,4.92,4.95,4.63
2388,2388,2024-12-20,2020-12-31,"Boston, MA",within an hour,100%,100.0,f,Downtown,67,75,"['email', 'phone']",t,,Downtown,,42.3580831477226,-71.05316686351354,Entire serviced apartment,Entire home/apt,6,2.0,2.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Smart lock"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""TV with Chromecast"", ""Iron"", ""Cooking basics""]",254.0,1,365,1.0,4.0,365.0,365.0,3.0,365.0,,t,19,49,79,2024-12-20,160,76,3,2022-09-11,2024-12-10,4.64,4.69,4.93,4.86,4.9,4.5
2399,2399,2024-12-20,2017-04-08,"Boston, MA",,,,f,City Point,1,1,"['email', 'phone']",t,Neighborhood highlights,South Boston,,42.33581,-71.03809,Entire home,Entire home/apt,6,1.0,3.0,5.0,"[""Smoke alarm"", ""Clothing storage"", ""Ethernet connection"", ""Conditioner"", ""Hangers"", ""Gas stove"", ""HDTV with Hulu, Fire TV, Netflix, HBO Max"", ""Body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Wolf stainless steel oven"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Books and reading material"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Ceiling fan"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Beach access \u2013 Beachfront"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Private patio or balcony"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",1000.0,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,30,60,90,2024-12-20,10,0,0,2022-09-15,2022-11-27,5.0,5.0,5.0,5.0,4.9,4.7
2400,2400,2024-12-20,2018-08-29,"Boston, MA",within an hour,100%,98.0,f,Theater District,162,226,"['email', 'phone']",t,,East Boston,,42.38625,-71.00575,Entire rental unit,Entire home/apt,6,2.0,2.0,5.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""TV"", ""Freezer"", ""Oven"", ""Dryer"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Conditioner""]",98.0,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,18,36,66,2024-12-20,84,0,0,2022-09-11,2023-12-04,4.64,4.8,4.68,4.74,4.45,4.61
2403,2403,2024-12-20,2016-05-13,"Boston, MA",a few days or more,40%,82.0,t,East Boston,2,3,"['email', 'phone', 'work_email']",t,,East Boston,,42.38509,-71.00395,Entire rental unit,Entire home/apt,8,1.0,3.0,5.0,"[""Smoke alarm"", ""Conditioner"", ""Rice maker"", ""Hangers"", ""Gas stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Fire extinguisher"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""Life size games"", ""Coffee maker: Keurig coffee machine"", ""Cooking basics"", ""Hot water kettle"", ""Crib"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Noise decibel monitors on property"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Stainless steel oven"", ""Dishes and silverware"", ""Washer"", ""Waterfront"", ""Shampoo"", ""Blender"", ""Iron"", ""Backyard"", ""Baking sheet"", ""Dishwasher"", ""Hot water""]",323.0,29,365,3.0,3.0,365.0,365.0,3.0,365.0,,t,26,54,84,2024-12-20,74,24,0,2023-03-21,2024-10-01,4.92,4.96,4.89,4.95,4.84,4.81
2404,2404,2024-12-20,2016-05-13,"Boston, MA",a few days or more,40%,82.0,t,East Boston,2,3,"['email', 'phone', 'work_email']",t,,East Boston,,42.38426,-71.00501,Entire rental unit,Entire home/apt,8,1.0,3.0,5.0,"[""Smoke alarm"", ""Central air conditioning"", ""Hangers"", ""Gas stove"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""City skyline view"", ""Life size games"", ""Stainless steel single oven"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Dedicated workspace"", ""Cooking basics"", ""Crib"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Noise decibel monitors on property"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Waterfront"", ""Shampoo"", ""Backyard"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",268.0,2,365,3.0,3.0,365.0,365.0,3.0,365.0,,t,29,42,42,2024-12-20,75,29,2,2023-02-19,2024-12-02,4.99,4.96,4.97,4.96,4.92,4.89
2406,2406,2024-12-20,2015-12-27,"Boston, MA",within an hour,100%,100.0,t,Orient Heights,1,1,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.38831,-70.996,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Smoke alarm"", ""50 inch TV with Netflix"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Free parking on premises \u2013 1 space"", ""Hangers"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Wine glasses"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Stainless steel gas stove"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Shared patio or balcony"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Ceiling fan"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Private entrance""]",147.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,28,58,88,2024-12-20,100,47,1,2022-11-20,2024-12-03,4.89,4.9,4.92,4.93,4.54,4.64
2407,2407,2024-12-20,2019-06-26,"Boston, MA",within an hour,100%,99.0,t,Jamaica Plain,3,9,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.2981,-71.07053,Entire rental unit,Entire home/apt,8,,4.0,,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""HDTV"", ""Patio or balcony"", ""Shampoo"", ""Toaster"", ""Dishwasher"", ""Hot water""]",,2,365,2.0,4.0,365.0,365.0,3.7,365.0,,t,30,60,90,2024-12-20,28,10,0,2022-10-09,2024-09-29,4.75,4.75,4.89,4.75,4.07,4.75
2408,2408,2024-12-20,2015-04-12,"Boston, MA",within an hour,100%,100.0,t,Franklin Field North,7,7,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.2960199,-71.0808613,Entire rental unit,Entire home/apt,6,3.0,3.0,4.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Free driveway parking on premises \u2013 1 space"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Bathtub"", ""Head and shoulders conditioner"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Hot water kettle"", ""GE gas stove"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Coffee"", ""Microwave"", ""Smart lock"", ""65 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, HBO Max, Hulu, Netflix"", ""Bed linens"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Fast wifi \u2013 286 Mbps"", ""GE refrigerator"", ""Self check-in"", ""Kitchen"", ""Stainless steel oven"", ""Central heating"", ""Hair dryer"", ""Crib - always at the listing"", ""Dishes and silverware"", ""Head and Shoulders shampoo"", ""Iron"", ""Head and shoulders body soap"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",236.0,1,28,1.0,2.0,1125.0,1125.0,1.5,1125.0,,t,14,38,58,2024-12-20,164,84,5,2022-12-27,2024-12-15,4.96,4.94,4.96,4.98,4.43,4.87
2409,2409,2024-12-20,2015-05-23,"Boston, MA",within an hour,78%,94.0,t,Jamaica Plain,2,2,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.3082134,-71.11154549999999,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,"[""Smoke alarm"", ""Conditioner"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Radiant heating"", ""Induction stove"", ""Shared backyard"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Safe"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Garden view"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Dining table"", ""Fire pit"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Shared patio or balcony"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""HDTV with Amazon Prime Video, Apple TV, HBO Max, Hulu, Netflix"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",325.0,4,365,4.0,4.0,365.0,365.0,4.0,365.0,,t,12,42,72,2024-12-20,54,24,1,2022-10-10,2024-11-29,4.96,4.94,4.96,4.96,4.98,4.93
2415,2415,2024-12-20,2020-10-28,"Boston, MA",within an hour,100%,97.0,f,Harvard Square,199,355,"['email', 'phone']",t,,West End,,42.36181,-71.06578,Entire rental unit,Entire home/apt,5,,4.0,,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid dryer \u2013 In building"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Dining table"", ""Wifi"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Shampoo"", ""Conditioner"", ""Private entrance""]",,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,20,20,20,2024-12-20,3,2,0,2023-06-01,2024-08-10,5.0,5.0,5.0,5.0,5.0,5.0
2423,2423,2024-12-20,2018-08-29,"Boston, MA",within an hour,100%,98.0,f,Theater District,162,226,"['email', 'phone']",t,,Dorchester,,42.29734,-71.0831,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Freezer"", ""Oven"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Wine glasses"", ""Heating"", ""Hot water kettle"", ""Window AC unit"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Cooking basics""]",124.0,1,365,1.0,4.0,365.0,365.0,3.8,365.0,,t,6,27,57,2024-12-20,83,33,1,2022-09-21,2024-12-17,4.53,4.72,4.83,4.75,4.14,4.43
2428,2428,2024-12-20,2018-08-29,"Boston, MA",within an hour,100%,98.0,f,Theater District,162,226,"['email', 'phone']",t,,East Boston,,42.38802,-71.00643,Entire condo,Entire home/apt,6,2.0,2.0,4.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Trash compactor"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",123.0,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,22,52,82,2024-12-20,50,0,0,2022-10-10,2023-12-11,4.76,4.74,4.8,4.82,4.64,4.62
2434,2434,2024-12-20,2012-03-25,"Boston, MA",within an hour,100%,99.0,t,Spring Hill,30,73,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.37146,-71.03357,Entire condo,Entire home/apt,9,2.0,4.0,5.0,"[""Smoke alarm"", ""Clothing storage"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Long term stays allowed"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",197.0,1,365,1.0,4.0,365.0,365.0,3.4,365.0,,t,0,0,0,2024-12-20,96,45,1,2022-11-13,2024-11-30,4.58,4.6,4.66,4.85,4.67,4.55
2436,2436,2024-12-20,2020-01-27,,within an hour,100%,100.0,t,Back Bay West,129,131,"['email', 'phone']",t,Neighborhood highlights,Back Bay,,42.34938,-71.0836,Entire rental unit,Entire home/apt,7,2.5,3.0,4.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""Changing table - always at the listing"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Oven"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Long term stays allowed"", ""60 inch HDTV with Roku"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Baby monitor - always at the listing"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Fast wifi \u2013 365 Mbps"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Outdoor furniture"", ""Blender"", ""Private patio or balcony"", ""Iron"", ""Paid parking off premises"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Baby bath - always at the listing"", ""Hot water""]",414.0,1,365,1.0,4.0,365.0,365.0,2.5,365.0,,t,4,24,54,2024-12-20,144,65,4,2022-10-28,2024-12-05,4.9,4.94,4.96,4.96,4.95,4.73
2439,2439,2024-12-20,2022-10-04,,within an hour,100%,100.0,t,Dorchester,1,1,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.2932,-71.06254,Entire rental unit,Entire home/apt,9,2.0,3.0,5.0,"[""Smoke alarm"", ""Ethernet connection"", ""Central air conditioning"", ""Frigidaire  refrigerator"", ""Hangers"", ""Coffee maker: pour-over coffee"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Bathtub"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Kitchenaid  stainless steel oven"", ""Paid parking lot on premises"", ""Single level home"", ""Long term stays allowed"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""65 inch HDTV with standard cable, Amazon Prime Video, premium cable, Apple TV, Netflix"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",375.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,20,50,80,2024-12-20,30,13,0,2022-11-26,2024-11-11,4.87,4.93,4.93,5.0,4.53,4.77
2450,2450,2024-12-20,2022-10-13,"Boston, MA",within an hour,100%,100.0,t,Stony Brook / Cleary Square,1,1,"['email', 'phone']",t,Neighborhood highlights,Hyde Park,,42.25809,-71.12244,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Board games"", ""Radiant heating"", ""Free driveway parking on premises \u2013 1 space"", ""Samsung refrigerator"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bathtub"", ""50 inch HDTV with Hulu, Netflix, HBO Max, Fire TV, Disney+, Chromecast, Amazon Prime Video, Roku"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""GE gas stove"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Stainless steel oven"", ""Hair dryer"", ""Dishes and silverware"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",124.0,1,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,9,35,58,2024-12-20,99,53,3,2023-01-02,2024-12-07,4.91,4.88,4.93,4.98,4.6,4.86
2451,2451,2024-12-20,2018-04-01,"Boston, MA",,,,f,Roxbury,1,3,"['email', 'phone']",t,,Roxbury,,42.31123,-71.08625,Entire vacation home,Entire home/apt,10,2.0,4.0,4.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Fire extinguisher"", ""First aid kit"", ""Outdoor dining area"", ""Free parking on premises"", ""Self check-in"", ""Keypad"", ""Washer"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Wifi"", ""Carbon monoxide alarm""]",550.0,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
