,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1638,1638,2024-12-20,2015-03-20,"Boston, MA",within an hour,100%,97.0,t,East Boston,34,35,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.38294,-71.02026,Private room in home,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",65.0,1,4,1.0,2.0,4.0,4.0,1.3,4.0,,t,28,58,88,2024-12-20,399,80,1,2021-03-31,2024-11-25,4.85,4.86,4.92,4.89,4.71,4.75
1642,1642,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97.0,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.32114,-71.05993,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",55.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,7,37,67,2024-12-20,0,0,0,,,,,,,,
1643,1643,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97.0,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.32096,-71.0604,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",45.0,30,90,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,5,5,31,2024-12-20,4,2,0,2021-08-30,2024-11-04,4.75,4.25,4.25,4.25,4.5,4.5
1653,1653,2024-12-20,2021-03-18,,within an hour,90%,98.0,f,Roxbury,14,15,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.31758,-71.09133,Private room in rental unit,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Body soap"", ""Shower gel"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Keypad"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Noise decibel monitors on property"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Hot water""]",55.0,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,2,2,2,2024-12-20,65,15,0,2021-04-03,2024-10-27,4.4,4.58,4.57,4.55,3.89,4.25
1654,1654,2024-12-20,2021-03-18,,within an hour,90%,98.0,f,Roxbury,14,15,"['email', 'phone']",t,,Roxbury,,42.31573,-71.09141,Private room in rental unit,Private room,3,2.0,1.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Bathtub"", ""Keypad"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Noise decibel monitors on property"", ""Refrigerator"", ""Free parking on premises"", ""Shampoo"", ""Conditioner""]",60.0,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,2,2,2,2024-12-20,95,20,0,2021-04-05,2024-10-26,4.67,4.8,4.85,4.76,4.28,4.52
1655,1655,2024-12-20,2021-03-18,,within an hour,90%,98.0,f,Roxbury,14,15,"['email', 'phone']",t,,Roxbury,,42.31596,-71.09135,Private room in rental unit,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Keypad"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Bed linens"", ""Self check-in"", ""Noise decibel monitors on property"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Hot water""]",60.0,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,12,12,12,2024-12-20,79,11,0,2021-05-08,2024-11-19,4.49,4.67,4.85,4.7,4.29,4.43
1656,1656,2024-12-20,2021-03-18,,within an hour,90%,98.0,f,Roxbury,14,15,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.31583,-71.08992,Private room in rental unit,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Freezer"", ""Carbon monoxide alarm"", ""Keypad"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Bed linens"", ""Self check-in"", ""Noise decibel monitors on property"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Hot water""]",90.0,29,29,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,0,0,0,2024-12-20,51,0,0,2021-05-25,2023-10-21,4.29,4.51,4.57,4.57,4.02,4.18
1657,1657,2024-12-20,2018-12-04,"Boston, MA",within an hour,100%,94.0,t,Codman Square,3,15,"['email', 'phone']",t,,Dorchester,,42.28085,-71.07316,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",115.0,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,30,60,90,2024-12-20,51,4,0,2021-06-28,2024-10-27,4.8,4.8,4.86,4.84,4.63,4.76
1659,1659,2024-12-20,2018-12-04,"Boston, MA",within an hour,100%,94.0,t,Codman Square,3,15,"['email', 'phone']",t,,Dorchester,,42.28075,-71.07109,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",117.0,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,30,60,90,2024-12-20,63,5,0,2021-04-06,2024-10-28,4.83,4.75,4.92,4.87,4.65,4.67
1680,1680,2024-12-20,2019-08-13,,within an hour,100%,99.0,f,Bay Village,18,21,['phone'],t,Neighborhood highlights,Bay Village,,42.34935,-71.06978,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Hot water""]",46.0,1,365,1.0,4.0,365.0,365.0,1.8,365.0,,t,9,31,55,2024-12-20,46,17,3,2022-05-30,2024-11-27,4.5,4.5,4.83,4.83,4.67,4.33
1682,1682,2024-12-20,2020-07-21,,within an hour,100%,100.0,t,Brighton,8,12,"['email', 'phone']",t,,Brighton,,42.34313,-71.15594,Private room in home,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Hot water""]",90.0,3,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,10,27,57,2024-12-20,75,26,0,2021-05-31,2024-11-11,4.95,4.92,4.99,4.95,4.83,4.88
1683,1683,2024-12-20,2020-07-21,,within an hour,100%,100.0,t,Brighton,8,12,"['email', 'phone']",t,,Brighton,,42.34488,-71.15442,Private room in home,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Hot water""]",80.0,3,31,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,0,17,47,2024-12-20,89,30,0,2021-05-22,2024-11-19,4.9,4.92,4.97,4.96,4.8,4.83
1688,1688,2024-12-20,2012-10-05,"Boston, MA",within a few hours,100%,92.0,f,Brighton,1,1,"['email', 'phone']",t,,Brighton,,42.35308,-71.16926,Private room in home,Private room,2,1.0,1.0,2.0,"[""Smoke alarm"", ""Heating"", ""Lock on bedroom door"", ""Hangers"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Free street parking"", ""Air conditioning"", ""Wifi"", ""Shampoo"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Hot water""]",132.0,1,3,1.0,1.0,3.0,3.0,1.0,3.0,,t,26,38,57,2024-12-20,169,16,0,2021-05-03,2024-11-04,4.87,4.93,4.9,4.89,4.85,4.79
1689,1689,2024-12-20,2020-07-21,,within an hour,100%,100.0,t,Brighton,8,12,"['email', 'phone']",t,,Brighton,,42.34368,-71.1546,Private room in home,Private room,2,2.0,1.0,0.0,"[""Smoke alarm"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Hot water""]",95.0,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,10,27,57,2024-12-20,30,9,0,2021-08-04,2024-11-10,4.8,4.7,4.93,4.8,4.67,4.6
1705,1705,2024-12-20,2017-01-24,"Boston, MA",within an hour,100%,100.0,t,D Street / West Broadway,1,1,"['email', 'phone']",t,Neighborhood highlights,South Boston,,42.33620071411133,-71.05067443847656,Private room in townhouse,Private room,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""TV"", ""Shared beach access"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Long term stays allowed"", ""City skyline view"", ""Wine glasses"", ""Portable fans"", ""Hot water kettle"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Hot water""]",210.0,1,14,1.0,3.0,1125.0,1125.0,1.3,1125.0,,t,12,42,69,2024-12-20,283,69,0,2021-06-30,2024-11-18,4.99,4.97,4.95,5.0,4.96,4.92
1712,1712,2024-12-20,2016-04-13,"Boston, MA",within an hour,100%,100.0,t,Roxbury,10,11,"['email', 'phone']",t,,Roxbury,,42.31649,-71.09199,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Kitchen"", ""Lock on bedroom door"", ""Hair dryer"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Washer"", ""Air conditioning"", ""TV"", ""Wifi"", ""Iron"", ""Bed linens"", ""Hot water""]",37.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,7,7,12,2024-12-20,8,2,0,2021-08-01,2024-11-19,5.0,5.0,5.0,5.0,4.75,5.0
1713,1713,2024-12-20,2017-01-17,"Boston, MA",within an hour,100%,97.0,t,St. Elizabeth's,2,3,['phone'],t,Neighborhood highlights,Brighton,,42.34629,-71.1602,Private room in home,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Central air conditioning"", ""Conditioner"", ""Hangers"", ""Gas stove"", ""Lake access"", ""Free driveway parking on premises \u2013 1 space"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Park view"", ""Bathtub"", ""Host greets you"", ""32 inch TV"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Dedicated workspace"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Shared backyard \u2013 Not fully fenced"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Kitchen"", ""Stainless steel oven"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Trash compactor"", ""Dishes and silverware"", ""Shampoo"", ""Blender"", ""Toaster"", ""Dishwasher"", ""Hot water""]",125.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,,t,0,29,59,2024-12-20,67,26,1,2022-10-02,2024-11-23,5.0,4.97,4.97,4.99,4.9,4.9
1715,1715,2024-12-20,2014-05-15,"Boston, MA",within an hour,100%,92.0,f,Dorchester,7,12,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.29065,-71.06361,Private room in rental unit,Private room,6,2.0,2.0,3.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Shared backyard \u2013 Fully fenced"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Outdoor furniture"", ""Shampoo"", ""Iron"", ""Hot water""]",249.0,1,14,1.0,1.0,14.0,14.0,1.0,14.0,,t,0,0,0,2024-12-20,27,6,0,2021-06-04,2024-10-27,4.52,4.67,4.89,4.81,4.52,4.48
1717,1717,2024-12-20,2014-05-15,"Boston, MA",within an hour,100%,92.0,f,Dorchester,7,12,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.29049,-71.06138,Private room in rental unit,Private room,4,,,,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Essentials"", ""Keypad"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Noise decibel monitors on property"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Outdoor furniture"", ""Shampoo"", ""Backyard"", ""Iron"", ""Hot water""]",,1,14,1.0,1.0,14.0,14.0,1.0,14.0,,t,30,60,88,2024-12-20,49,16,0,2021-06-15,2024-11-03,4.78,4.82,4.82,4.8,4.53,4.65
1718,1718,2024-12-20,2014-05-15,"Boston, MA",within an hour,100%,92.0,f,Dorchester,7,12,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.29037,-71.06367,Private room in rental unit,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Shared backyard \u2013 Fully fenced"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Hot water""]",119.0,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,16,7,0,2021-11-03,2024-10-15,4.94,4.75,4.94,4.94,4.69,4.81
1719,1719,2024-12-20,2014-05-15,"Boston, MA",within an hour,100%,92.0,f,Dorchester,7,12,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.28918,-71.06166,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Outdoor furniture"", ""Shampoo"", ""Iron"", ""Hot water""]",119.0,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,24,5,1,2021-08-25,2024-12-08,4.75,4.79,4.92,4.83,4.63,4.58
1720,1720,2024-12-20,2014-05-15,"Boston, MA",within an hour,100%,92.0,f,Dorchester,7,12,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.29063,-71.06357,Private room in rental unit,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Board games"", ""Gas stove"", ""Kirkland conditioner"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Oven"", ""Sun loungers"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Essentials"", ""Keypad"", ""Wine glasses"", ""Baking sheet"", ""Babysitter recommendations"", ""Kirkland  shampoo"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Paid parking on premises \u2013 2 spaces"", ""Outdoor furniture"", ""Iron"", ""Dove body soap"", ""Toaster"", ""Hot water"", ""Private entrance""]",119.0,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,18,48,78,2024-12-20,27,4,0,2021-08-20,2024-10-26,4.78,4.85,4.93,4.93,4.7,4.67
1727,1727,2024-12-20,2013-03-25,"Miami, FL",within an hour,98%,97.0,f,Clearwater Beach,1153,8110,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.35109,-71.06981,Room in hotel,Hotel room,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Pets allowed"", ""Shampoo"", ""Iron""]",799.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
1728,1728,2024-12-20,2013-03-25,"Miami, FL",within an hour,98%,97.0,f,Clearwater Beach,1153,8110,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.35109,-71.06981,Room in hotel,Hotel room,4,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Pets allowed"", ""Shampoo"", ""Iron""]",799.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
1729,1729,2024-12-20,2013-03-25,"Miami, FL",within an hour,98%,97.0,f,Clearwater Beach,1153,8110,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.35109,-71.06981,Room in hotel,Hotel room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Pets allowed"", ""Shampoo"", ""Iron""]",799.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
1754,1754,2024-12-20,2016-10-09,"Boston, MA",,,,f,Brighton,2,15,"['email', 'phone']",t,,Brighton,,42.35204,-71.14908,Private room in home,Private room,2,,,,"[""Smoke alarm"", ""Clothing storage"", ""Hangers"", ""Free driveway parking on premises"", ""Stove"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Oven"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Private backyard"", ""Fire pit"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",,29,29,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,0,0,0,2024-12-20,8,0,0,2021-07-02,2021-08-01,5.0,5.0,4.88,4.88,5.0,4.88
